id,weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_DISTANCE_att,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_SIG_STR_att,R_avg_opp_SIG_STR_att,R_avg_TOTAL_STR_att,R_avg_opp_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_avg_DISTANCE_att,R_avg_opp_DISTANCE_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
719.0,6,56.25,29.5,80.0,35.0,24.0,2.75,1.0625,23.5,3.0,187.96,170.0,225.7177734,107.2529297,321.6289063,123.9814453,30.625,9.12109375,181.8398438,83.02832031,4.0,185.42,193.04,185.0,1,0
720.0,1,46.0,55.0,48.0,67.0,37.0,12.0,12.0,40.0,0.0,160.02,115.0,140.5,141.5,160.0,167.0,50.0,23.5,94.5,102.0,0.0,154.94,154.94,115.0,0,0
721.0,6,149.0,126.0,165.0,129.0,74.0,19.0,8.0,120.0,0.0,180.34,170.0,59.4375,108.28125,75.125,116.8125,7.6875,15.3125,51.71875,101.09375,1.0,182.88,182.88,170.0,1,0
722.0,6,9.5,20.8125,29.25,32.125,18.375,1.3125,1.25,7.9375,0.0,187.96,170.0,54.38862633,41.78816117,80.30160562,70.59259177,9.156545095,2.811696574,17.06888683,25.44074138,5.0,177.8,182.88,170.0,1,0
723.0,2,12.0,113.0,13.0,254.0,103.0,9.0,8.0,20.0,0.0,170.18,135.0,33.0,50.0,33.0,60.0,1.0,0.0,33.0,34.0,0.0,162.56,157.48,125.0,0,0
724.0,5,43.5,27.5,84.5625,62.6875,22.8125,2.9375,1.125,13.375,1.0,170.18,155.0,53.25,39.1875,102.71875,58.6875,10.09375,2.6875,23.9375,27.28125,4.0,175.26,177.8,155.0,1,0
725.0,5,98.0625,80.5,110.5,102.4375,56.5625,11.125,6.0,72.5625,1.0,175.26,155.0,35.5,42.96875,66.46875,66.40625,2.25,7.5625,24.09375,25.84375,0.0,175.26,180.34,155.0,1,0
726.0,8,97.5,53.25,112.625,60.7890625,41.2890625,11.71875,6.5,47.51205778,0.0,198.12,205.0,60.625,43.375,67.0625,57.6875,5.9375,9.5,54.25,40.09375,3.0,185.42,193.04,205.0,1,0
727.0,4,43.75,67.25,46.25,78.75,51.5,10.25,8.25,43.5,1.0,180.34,155.0,76.0,36.0,150.0,55.5,8.0,3.0,12.0,10.5,0.0,177.8,177.8,145.0,1,0
728.0,5,64.09375,61.03125,66.65625,65.59375,52.375,6.59375,3.0,53.0625,1.0,172.72,155.0,37.0,48.0,61.0,64.5,2.5,4.5,17.0,16.5,1.0,180.34,180.34,155.0,1,0
729.0,5,192.3066406,220.9331055,204.1450195,234.5664063,188.7109375,21.10644531,15.23339844,200.4326172,2.0,167.64,135.0,186.5,114.75,226.125,132.875,29.75,22.5,143.625,101.875,0.0,175.26,177.8,170.0,1,0
730.0,7,81.25,61.515625,92.359375,70.953125,37.984375,15.5,9.6875,54.546875,5.0,182.88,185.0,83.10546875,124.1816406,98.22460938,147.1894531,13.37695313,15.81640625,58.79492188,65.63867188,4.0,187.96,198.12,185.0,1,0
731.0,4,106.4375,70.53125,132.375,84.96875,44.65625,15.375,10.25,55.625,2.0,172.72,145.0,29.58154297,43.95385742,45.63146973,52.51635742,6.479492188,5.104248047,26.99780273,34.77966309,1.0,170.18,177.8,145.0,1,0
732.0,7,23.0,83.875,36.5,133.75,54.5,25.625,25.125,47.125,0.0,187.96,185.0,118.25,178.375,122.5,193.625,19.625,24.25,115.0,162.125,0.0,187.96,190.5,185.0,1,0
733.0,7,11.5,13.5,41.5,62.0,11.5,1.5,1.5,7.5,0.0,182.88,205.0,38.5,18.0,53.0,22.0,3.0,1.5,12.5,13.5,2.0,182.88,185.42,170.0,1,0
734.0,7,42.0,42.0,106.0,60.5,31.0,4.5,2.5,31.5,0.0,182.88,185.0,77.375,68.3125,104.125,97.1875,13.0,4.4375,59.25,56.9375,3.0,185.42,195.58,185.0,1,0
735.0,5,103.75,87.875,110.25,97.25,76.25,7.75,4.625,78.0,2.0,180.34,155.0,20.0,28.9140625,22.46875,29.0,1.5,3.04296875,16.44887733,19.25,0.0,175.26,180.34,155.0,1,0
736.0,1,188.78125,164.34375,217.09375,173.90625,140.59375,7.875,5.65625,155.96875,0.0,162.56,115.0,231.8125,156.4375,247.96875,161.4375,28.84375,36.78125,202.46875,140.65625,0.0,160.02,162.56,115.0,0,0
737.0,6,103.921875,119.4375,105.78125,121.453125,102.46875,10.75,6.5625,116.296875,3.0,182.88,170.0,53.375,44.4375,67.75,51.6875,7.4375,7.8125,41.1875,41.0,1.0,185.42,187.96,170.0,1,0
738.0,5,59.0,72.0,65.5,99.5,64.5,3.5,3.0,53.0,1.0,170.18,155.0,20.0,6.0,49.5,22.0,3.5,1.0,5.0,3.5,2.0,175.26,177.8,155.0,1,0
739.0,8,51.0,46.0,52.0,47.0,38.0,2.0,2.0,44.0,1.0,180.34,205.0,91.359375,163.8242188,125.1054688,169.9804688,10.59765625,9.9609375,62.7890625,152.453125,5.0,187.96,187.96,205.0,1,0
740.0,6,79.0,65.125,141.0,76.75,55.375,5.75,4.0,40.25,0.0,182.88,170.0,84.28320313,122.3586884,83.13220215,120.1054077,10.875,13.5,54.9375,74.74804688,0.0,180.34,185.42,155.0,1,0
741.0,4,22.0,23.0,23.0,23.0,21.0,2.0,1.0,17.0,0.0,175.26,145.0,43.578125,40.875,57.0546875,58.125,4.5859375,3.625,34.7890625,27.6484375,1.0,180.34,177.8,145.0,1,0
742.0,5,59.0,69.0,79.6875,100.0,55.0,7.28125,6.0,44.0,0.0,185.42,155.0,157.5,157.625,169.375,165.28125,25.90625,21.1875,143.1875,142.4375,1.0,175.26,180.34,155.0,1,0
743.0,4,7.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,185.42,145.0,79.35599995,140.171875,117.6210938,174.484375,11.24425507,9.03515625,65.40690613,132.429039,0.0,170.18,172.72,135.0,1,0
744.0,9,19.875,24.5,39.625,49.375,22.5,1.75,1.5,12.125,1.0,187.96,240.0,72.89950562,89.25787354,75.13085938,101.418457,16.79879761,10.52966309,67.78948975,68.42056274,7.0,198.12,200.66,255.0,1,0
745.0,7,53.75,61.75,71.5,70.75,52.5,6.25,4.75,53.0,1.0,182.88,185.0,171.0,202.0,205.0,208.0,29.0,25.0,154.0,167.0,0.0,185.42,193.04,170.0,1,0
746.0,6,45.0,30.375,73.0,48.5,17.625,6.75,4.625,18.125,0.0,180.34,170.0,46.75,73.75,67.25,143.75,1.75,13.25,22.25,46.25,0.0,177.8,182.88,170.0,1,0
747.0,5,59.5,24.0,72.5,64.0,19.5,2.0,2.0,14.5,0.0,172.72,155.0,139.5,128.125,139.875,136.75,27.5,10.625,134.5,125.0,2.0,180.34,190.5,145.0,1,0
748.0,7,49.375,47.6875,84.6875,136.375,40.9375,4.6875,4.5625,18.3125,2.0,175.26,170.0,34.5703125,26.109375,51.40625,36.4921875,10.4296875,2.3203125,9.1875,22.2734375,2.0,182.88,187.96,185.0,1,0
749.0,3,146.0,146.5,188.0,203.0,105.5,21.5,15.5,123.5,0.0,172.72,135.0,28.1328125,17.1328125,37.046875,32.734375,3.7734375,1.09375,17.609375,11.5625,1.0,167.64,167.64,135.0,0,0
750.0,4,53.5625,53.25,69.0,66.875,41.625,8.8515625,7.0,34.3203125,0.0,167.64,155.0,76.57617188,87.359375,102.0,104.0625,3.65625,10.52966309,39.66699219,69.6056692,0.0,170.18,162.56,145.0,1,0
751.0,3,97.53869629,51.0,154.5,66.875,38.35546875,9.4453125,8.0,54.4375,0.0,177.8,135.0,64.4140625,82.5,63.5,142.7108021,10.21875,4.4375,59.0,63.70025635,0.0,160.02,160.02,125.0,1,0
752.0,7,23.0625,22.4375,29.5,30.3125,16.1875,5.0,4.5,10.625,0.0,185.42,185.0,90.5,75.5,98.0,128.5,11.5,6.0,73.0,47.5,0.0,187.96,190.5,185.0,1,0
753.0,6,35.078125,23.29296875,45.21875,38.9453125,17.3046875,3.26953125,2.66796875,16.44921875,0.0,182.88,170.0,56.75,54.25,78.625,82.375,14.3125,6.5,28.625,31.5625,1.0,177.8,182.88,155.0,1,0
754.0,6,121.375,100.5,171.1875,118.4375,91.4375,3.5625,2.9375,86.3125,1.0,182.88,170.0,57.8125,52.578125,67.4375,85.734375,8.421875,10.921875,43.078125,30.421875,0.0,180.34,185.42,170.0,1,0
755.0,7,29.625,33.3125,56.15625,50.8125,27.875,3.4375,2.875,12.40625,2.0,190.5,185.0,12.0,17.5,28.5,34.5,2.0,1.5,2.0,1.5,0.0,185.42,182.88,170.0,1,0
756.0,2,119.6484375,101.0,187.25,164.6601563,77.5,20.0,11.0,88.5,0.0,167.64,125.0,138.125,163.5,146.375,191.75,24.125,26.25,123.0,116.25,2.0,160.02,167.64,135.0,1,0
757.0,7,46.875,38.25,68.87304688,47.0,34.40143967,8.8125,7.0,37.5,0.0,187.96,185.0,93.0,60.0,121.0,60.0,12.0,3.0,64.0,60.0,0.0,182.88,193.04,185.0,1,0
758.0,4,31.25,47.0,32.0,78.5,35.0,11.0,7.0625,22.375,0.0,170.18,145.0,116.25,119.4368591,163.53125,117.7421875,13.3125,12.01635742,103.9912109,110.25,0.0,170.18,185.42,145.0,1,0
759.0,6,73.25,61.0,71.5,135.5,73.0,6.75,6.0,44.1875,0.0,180.34,155.0,89.75,84.73205566,102.09375,91.5,13.3125,5.59375,80.74944878,66.44384766,0.0,193.04,198.12,185.0,1,0
760.0,5,71.0,112.0,152.0,147.0,78.0,24.0,18.0,96.0,0.0,175.26,155.0,67.5,50.5,75.0,53.75,7.0,8.5,62.25,48.5,0.0,167.64,177.8,155.0,1,0
761.0,5,67.25,50.0,71.5,64.25,33.25,8.75,12.0,34.3203125,0.0,172.72,155.0,38.859375,40.234375,40.828125,43.578125,10.21875,4.453125,35.5625,39.078125,2.0,182.88,190.5,155.0,1,0
762.0,9,83.75,58.8125,95.25,75.375,48.125,7.28125,5.359375,47.5625,1.0,190.5,230.0,104.4007568,118.4816895,115.1970825,120.1054077,12.62756348,13.99111938,91.00765991,115.5979004,4.0,190.5,193.04,230.0,1,0
763.0,5,82.0,133.5,90.5,143.0,114.5,7.5,5.5,115.5,1.0,180.34,155.0,123.8035431,166.0184708,146.561264,181.3642807,9.856330872,17.18463898,106.7829285,139.6599808,1.0,177.8,180.34,155.0,1,0
764.0,8,20.0,6.0,21.0,6.0,6.0,0.0,0.0,6.0,1.0,187.96,205.0,43.625,42.25,45.875,56.5,5.625,6.0,30.5,27.375,1.0,185.42,200.66,205.0,1,0
765.0,8,62.0,30.375,66.65625,47.0,16.42578125,5.0,4.5,20.5,0.0,177.8,205.0,93.5,38.75,134.5,56.25,20.0,6.0,39.25,27.5,0.0,185.42,187.96,185.0,1,0
766.0,3,79.984375,65.75,88.5,69.75,55.0,4.0,2.0,43.5,0.0,170.18,135.0,74.0,176.0,85.00841713,234.5,14.75,13.5,66.5,54.0,0.0,165.1,167.64,135.0,1,0
767.0,5,63.8984375,72.609375,66.6484375,122.921875,66.2578125,2.734375,1.1640625,31.1953125,2.0,177.8,155.0,95.27197266,152.1901855,101.0217285,156.4160156,4.569946289,20.72631836,84.88098145,127.1162109,2.0,177.8,180.34,155.0,1,0
768.0,6,7.90625,10.6328125,8.72265625,15.28515625,8.1875,2.01953125,1.30078125,7.3515625,1.0,182.88,185.0,100.8658142,117.6855774,131.8908081,137.5088196,18.39022827,17.74841309,79.80459595,91.8130188,2.0,180.34,190.5,170.0,1,0
769.0,6,77.75,81.875,101.375,91.0,78.75,8.03125,6.5390625,22.0,0.0,182.88,170.0,141.1118164,99.875,215.75,114.4626465,16.0,10.5,78.76953125,82.32299805,0.0,180.34,190.5,170.0,1,0
770.0,4,191.0,132.5,209.0,140.0,97.5,33.0,24.0,123.5,0.0,170.18,145.0,56.5,74.5,67.0,96.0,14.5,8.0,40.0,51.5,0.0,177.8,177.8,145.0,1,0
771.0,5,31.0,49.0,96.0,111.0,36.0,7.0,6.0,27.0,0.0,185.42,155.0,95.0,153.0,100.0,167.0,4.0,16.0,93.0,121.0,0.0,182.88,187.96,155.0,1,0
772.0,5,84.6875,69.1875,101.375,91.5,39.5625,24.3125,13.375,65.5,2.0,177.8,155.0,79.35599995,104.6937308,103.3730893,117.6121407,4.975722551,13.53071547,60.74976754,85.9631176,4.0,177.8,180.34,155.0,1,0
773.0,6,76.81835938,78.85644531,80.33251953,146.8222656,65.78515625,7.729980469,5.147460938,56.41015625,1.0,177.8,170.0,74.4329071,76.3427887,141.4454041,99.25440979,16.19511414,10.37420654,54.90229797,55.4065094,2.0,180.34,190.5,170.0,1,0
774.0,3,88.3125,115.140625,90.796875,132.328125,69.109375,31.8125,18.578125,95.140625,1.0,172.72,135.0,114.5,137.0,117.75,143.375,10.5,22.125,109.875,123.375,1.0,170.18,172.72,145.0,1,0
775.0,5,57.25,58.98046875,71.80078125,79.40625,48.11328125,6.7734375,4.671875,45.67578125,2.0,177.8,155.0,60.609375,50.8359375,62.53125,55.59375,3.875,2.015625,53.7734375,43.3671875,1.0,185.42,185.42,145.0,1,0
776.0,7,16.578125,26.7890625,39.14453125,45.4765625,24.359375,0.9296875,0.734375,8.42578125,2.0,190.5,185.0,60.375,32.828125,66.296875,49.296875,7.09375,3.109375,51.1875,28.15625,4.0,182.88,182.88,185.0,1,0
777.0,5,21.0,35.5,51.0,64.0,32.0,3.5,2.5,14.0,0.0,180.34,155.0,53.625,52.15625,64.875,65.46875,6.84375,8.84375,37.15625,29.84375,0.0,180.34,185.42,170.0,1,0
778.0,5,102.3789063,90.44580078,104.7988281,92.24804688,66.45068359,20.32958984,15.53613281,77.71435547,2.0,177.8,155.0,40.125,27.3125,60.4375,44.625,1.4375,1.4375,19.875,21.8125,2.0,170.18,180.34,155.0,1,0
779.0,9,74.5,52.0,85.75,63.0,42.25,6.75,6.75,35.0,2.0,182.88,260.0,20.15625,42.10742188,22.46875,55.12890625,1.0625,8.34375,16.26171875,20.15429688,4.0,180.34,187.96,235.0,1,0
780.0,3,75.0,121.0,75.0,123.0,51.0,29.0,21.0,119.0,0.0,180.34,135.0,56.609375,56.64306641,62.66699219,65.14794922,7.256347656,10.74267578,40.09033203,45.74853516,2.0,175.26,172.72,135.0,1,0
